0.3857143,0.42857143,0.6742857,0.31142855,0.29142857,0.73714286,0.78571427,0.2542857,0.36857143,0.26000002,0.38285714,0.3,0.8,0.7942857,0.7171429,0.70857143,0.63428575,0.78571427,0.37142858,0.93428576,0.83428574,0.95428574,1.0057143,0.8942857,0.95142853,0.7885714,0.9171428,0.58,0.78571427,0.5228571,0.37714285,0.6942857,0.59428567,0.7828571,0.61142856,0.26285714,0.25142857,0.32857144,0.36285713,0.43142858,0.5085714,0.72571427,0.48285714,0.73142856,0.8,0.6028572,0.34,0.38,0.31142855,0.44285715,0.51142853,0.45142856,0.43142858,0.42857143,0.43142858,0.12857144,0.1342857,0.78571427,0.31428573,0.14285715,0.35428572,0.6628572,0.94285715,0.9085714,1.0914286,1.1257143,1.0342858,1.0799999,0.81714284,0.24857143,0.44,0.46285716,0.7714286,0.5285714,0.57428575,1.1228571,0.46285716,0.3457143,0.48,0.48,0.8742857,0.8371428,0.64285713,0.63428575,0.6314286,0.39142856,0.7771429,0.7771429,0.68,0.36571428,0.38285714,0.74857146,0.86571425,0.8457143,1.0857143,1.2542858,0.94285715,1.0085714,1.0657142,0.6142857,0.8742857,1.1114286,1.0514286,0.30571428,0.42,1.0028571,0.94571424,1.0685714,0.50285715,1.0885714,1.0685714,1.0114286,0.84,0.9942857,0.8971428,0.75714284,0.76857144,0.78,0.3342857,0.48857144,0.37142858,0.4857143,0.111428574,0.07428571,0.08571429,0.72,0.74,0.8,0.8057143,0.90571433,0.93428576,0.9771429,0.24285714,0.47428572,0.73714286,0.58285713,0.6142857,0.73714286,0.38857144,0.71428573,0.22857143,0.7171429,0.49714285,1.1571429,1.1571429,1.0914286,1.0114286,0.9114286,0.5914286,0.6085714,0.9657143,0.47714287,0.41142857,0.27714285,0.30571428,0.32857144,0.32857144,0.94000006,0.88,0.5914286,0.64,0.18,0.84,0.8971428,0.7885714,0.56,0.43142858,0.55142856,0.67142856,0.59428567,1.2228571,0.76285714,0.7542857,0.64857143,0.48285714,1.0400001,1.0542858,0.5542857,0.45142856
0.36964285,0.45892859,0.6767857,0.33571428,0.30357143,0.6982143,0.78571427,0.33214286,0.4125,0.2625,0.44107142,0.35357141,0.8035714,0.8017857,0.775,0.76964283,0.69107145,0.78571427,0.3875,0.8875,0.79285717,0.9285714,1.0071429,0.8464286,0.9714286,0.75357145,0.9285714,0.5946429,0.78571427,0.5,0.38392857,0.7196429,0.6160714,0.78571427,0.6553571,0.2982143,0.27857143,0.34285715,0.36607143,0.45892859,0.51428574,0.74464285,0.475,0.5964286,0.79821426,0.5946429,0.33214286,0.38392857,0.3375,0.43035713,0.73035717,0.43035713,0.38214287,0.36964285,0.42142856,0.14285715,0.14821428,0.7821429,0.31428573,0.15,0.35535714,0.6232143,0.88928574,0.9,1.0375,1.0857143,1.0303571,1.0803572,0.8232143,0.2875,0.625,0.45,0.8035714,0.49285713,0.7785714,1.125,0.49464285,0.375,0.50714284,0.5017857,0.9035714,0.8410714,0.56785715,0.55892855,0.7821429,0.37857142,0.7803571,0.7839286,0.7160714,0.42142856,0.4482143,0.8375,0.8732143,0.9,1.0410714,1.2571429,1.0410714,1.0625,1.1446428,0.74642855,0.9589286,1.1928571,1.0857143,0.34285715,0.48214287,1.0232143,1.0571429,1.0732143,0.66785717,1.0178572,1.0410714,1.0642858,0.8857143,1.0767857,0.93214285,0.78571427,0.78571427,0.78571427,0.37857142,0.55714285,0.37857142,0.54642856,0.15357143,0.10178571,0.094642855,0.74642855,0.75714284,0.8357143,0.85535717,1.0232143,1.0732143,0.98214287,0.26785713,0.49285713,0.77678573,0.7517857,0.65,0.7625,0.37142858,0.6785714,0.22142857,0.68392855,0.4892857,1.1196429,1.1071428,1.0285715,0.9696429,0.8839286,0.6142857,0.6535714,0.975,0.4625,0.4232143,0.2982143,0.325,0.35178572,0.34464285,0.9357143,0.8839286,0.52678573,0.63214284,0.17142858,0.8125,0.8625,0.7892857,0.5625,0.4232143,0.56607145,0.6267857,0.55714285,1.2375,0.78571427,0.7839286,0.7607143,0.5839286,1.0696429,1.075,0.50357145,0.5625
0.43333334,0.4857143,0.6785714,0.3452381,0.31666666,0.7,0.78571427,0.30476192,0.43809524,0.2642857,0.47142857,0.32857144,0.78571427,0.7809524,0.7714286,0.7166667,0.66190475,0.78571427,0.37142858,0.9,0.802381,0.91904765,0.9547619,0.8309524,0.94047624,0.8690476,0.90238094,0.56904763,0.78571427,0.48809525,0.37142858,0.7,0.55714285,0.77619046,0.62142855,0.28809524,0.2761905,0.34047619,0.37142858,0.48333332,0.45,0.71428573,0.5214286,0.6857143,0.8690476,0.602381,0.3642857,0.41190478,0.38333336,0.4261905,0.72619045,0.45,0.43571427,0.43095237,0.42857143,0.13809524,0.14761904,0.8309524,0.30714285,0.15714286,0.3642857,0.6857143,0.98571426,0.96428573,1.097619,1.1738095,1.0547619,1.0857143,0.8047619,0.27380952,0.60952383,0.42857143,0.7666667,0.4809524,0.75,1.1428572,0.5214286,0.37380952,0.51428574,0.51428574,0.8738095,0.8452381,0.64047617,0.6333333,0.7785714,0.37619048,0.7833333,0.78571427,0.70952386,0.5547619,0.56904763,0.75,0.82380956,0.89285713,1.0595238,1.25,1.0380952,1.0642858,1.1095238,0.63809526,0.8666667,1.1214286,1.0761905,0.4666667,0.5285714,0.98571426,1.0166667,1.0595238,0.64047617,0.99523807,0.9619048,1.0547619,0.90238094,1.0476191,0.9357143,0.7833333,0.78571427,0.78571427,0.5095238,0.5761905,0.38095236,0.53571427,0.15,0.114285715,0.12857144,0.7619047,0.7785714,0.84047616,0.85,1.002381,1.0238094,0.94285715,0.31190476,0.7666667,0.77619046,0.7404762,0.59761906,0.7690476,0.3857143,0.70238096,0.22857143,0.65952384,0.44761905,1.2095238,1.1928571,1.097619,1.0428572,0.95,0.602381,0.6333333,0.9809523,0.4857143,0.43809524,0.29285714,0.3238095,0.3642857,0.3642857,0.90238094,0.8261905,0.5547619,0.6166667,0.18809524,0.8952381,0.89285713,0.8357143,0.49047616,0.41190478,0.5809524,0.65,0.5714286,1.2285714,0.78571427,0.78571427,0.7595238,0.5619047,0.95714283,0.94285715,0.5190476,0.5190476
0.4125,0.50535715,0.64464283,0.37142858,0.33571428,0.67142856,0.78571427,0.34642857,0.45892859,0.28928572,0.49464285,0.3625,0.80535716,0.79464287,0.76964283,0.73392856,0.6785714,0.78571427,0.38392857,0.85892856,0.7839286,0.91964287,1.0267857,0.8375,0.96428573,0.86964285,0.9142857,0.6571429,0.78571427,0.6017857,0.43035713,0.6553571,0.56964284,0.7839286,0.5321429,0.35178572,0.33035713,0.43214285,0.44107142,0.50357145,0.3607143,0.6767857,0.6767857,0.81964284,0.9464286,0.6857143,0.35714287,0.39464286,0.39821428,0.33214286,0.71428573,0.4232143,0.41964287,0.41964287,0.42857143,0.15357143,0.15535714,0.9089286,0.3125,0.15892857,0.45892859,0.6892857,0.98392856,0.95357144,1.0839286,1.1321429,1.0357143,1.0696429,0.7125,0.33392859,0.6035714,0.33392859,0.7910714,0.49285713,0.76428574,1.1321429,0.54642856,0.4482143,0.54464287,0.54464287,0.76964283,0.88928574,0.73392856,0.76428574,0.7803571,0.4,0.7785714,0.76964283,0.6642857,0.5232143,0.5,0.7785714,0.8625,0.88214284,0.9875,1.2464286,1.0339285,1.0696429,1.0839286,0.63214284,0.87857145,1.1107143,1.0803572,0.425,0.51428574,1.0285715,0.8535714,1.0660714,0.4875,1.0285715,1.0232143,1.0589286,0.88928574,1.0607142,0.9375,0.7839286,0.78571427,0.78571427,0.4375,0.55,0.4625,0.5375,0.15357143,0.17857143,0.13571429,0.67142856,0.69285715,0.7410714,0.7589286,0.82678574,0.8732143,0.98035717,0.31607142,0.9071429,0.7714286,0.7392857,0.51785713,0.7482143,0.40357143,0.75357145,0.23035714,0.64285713,0.5214286,1.1732143,1.1625,1.075,1.0267857,0.9482143,0.60714287,0.6535714,0.9625,0.59821427,0.5303571,0.3625,0.40892857,0.39821428,0.44464287,0.96428573,0.9464286,0.5303571,0.62142855,0.2,0.8625,0.89464283,0.9267857,0.61071426,0.43571427,0.57678574,0.675,0.5946429,1.2375,0.7839286,0.7821429,0.75714284,0.41964287,1.0607142,1.0821428,0.50714284,0.41428572
0.44693878,0.55918366,0.62653065,0.39183673,0.35918367,0.7877551,0.78571427,0.36938778,0.49387756,0.29795918,0.5285714,0.37346938,0.8142857,0.7979592,0.7061224,0.7632653,0.67959183,0.7755102,0.41632652,0.85510206,0.7734694,0.86530614,0.9755102,0.8020408,0.8918367,0.82448983,0.8469388,0.677551,0.78367347,0.6204081,0.44693878,0.7040816,0.62653065,0.75714284,0.6510204,0.31836736,0.30816326,0.44285715,0.46326527,0.55918366,0.39387754,0.6918367,0.6122449,0.75510204,0.95714283,0.64693874,0.3632653,0.39591837,0.41020408,0.33469388,0.6938776,0.41428572,0.3877551,0.39387754,0.4244898,0.15102041,0.15918368,0.9163266,0.3265306,0.16938774,0.46734697,0.6816327,0.97346944,0.94285715,1.0795918,1.1265305,1.0387756,1.0673469,0.6081633,0.30612245,0.6020408,0.33673468,0.8122449,0.5,0.74081635,1.1346939,0.5877551,0.40816325,0.5836735,0.577551,0.66734695,0.8918367,0.7020408,0.7244898,0.74489796,0.40816325,0.777551,0.7693878,0.6897959,0.6816327,0.63265306,0.6836735,0.78163266,0.8469388,1.0020409,1.2530613,0.9122449,0.98163265,0.9897959,0.48367348,0.8,1.034694,0.98163265,0.55306125,0.5102041,1.0244898,1.0469388,1.0836735,0.71836734,1.0367347,1.0510204,0.9653061,0.8102041,0.93265307,0.8387755,0.74081635,0.75306123,0.76122445,0.56938773,0.5489796,0.5081633,0.52040815,0.20612246,0.23061223,0.1632653,0.7714286,0.777551,0.877551,0.8816327,1.0183673,1.0693877,0.94693875,0.31632653,0.95510197,0.7122449,0.7040816,0.5755102,0.75714284,0.41428572,0.75102043,0.24285714,0.74285716,0.56122446,1.1632653,1.1489797,1.0693877,1.0285715,0.93265307,0.6163265,0.64897954,0.97755104,0.5408163,0.47142857,0.3489796,0.40816325,0.43061224,0.5040816,0.9204082,0.90612245,0.5469388,0.6183673,0.18979591,0.8020408,0.83061224,0.9408163,0.677551,0.44693878,0.59387755,0.7020408,0.6183673,1.2306123,0.7122449,0.6959184,0.62653065,0.63469386,1.044898,1.0489796,0.5653061,0.5897959
0.55918366,0.6918367,0.6530612,0.37959182,0.34489796,0.8122449,0.78571427,0.34285715,0.45714286,0.29795918,0.4857143,0.37755102,0.7877551,0.767347,0.7346938,0.71428573,0.6632653,0.78367347,0.43061224,0.8040816,0.75714284,0.9918368,0.99795914,0.78571427,0.92244893,0.8102041,0.86734694,0.64081633,0.78571427,0.5816327,0.41836736,0.6571429,0.6102041,0.767347,0.5469388,0.38979593,0.37142858,0.51428574,0.51836735,0.6918367,0.43469387,0.6836735,0.75306123,0.75714284,0.9795918,0.6591837,0.3469388,0.3857143,0.3979592,0.42040816,0.7040816,0.41836736,0.37755102,0.3632653,0.37346938,0.15918368,0.16530612,0.9612245,0.3265306,0.1755102,0.53061223,0.64693874,0.9204082,0.9,1.0428572,1.0918368,1.0469388,1.0755101,0.64693874,0.37142858,0.63265306,0.43061224,0.75918365,0.47346938,0.75510204,1.144898,0.72040814,0.5020408,0.6020408,0.59387755,0.7,0.93061227,0.7367347,0.7877551,0.82653064,0.42040816,0.777551,0.78367347,0.64897954,0.6632653,0.5897959,0.7653062,0.8857143,0.877551,0.97346944,1.2530613,0.9653061,1.0142857,1.077551,0.6081633,0.8612245,1.1061225,1.0183673,0.4877551,0.49387756,1.0591837,0.9959184,1.1,0.7265306,0.9612245,0.9122449,1.0081632,0.8428571,0.9795918,0.85510206,0.767347,0.7714286,0.777551,0.5265306,0.53061223,0.56122446,0.5408163,0.24489795,0.28367347,0.13469388,0.7877551,0.78571427,0.89387757,0.877551,1.0142857,1.0224489,1.0040816,0.3,0.9081633,0.7346938,0.79183674,0.5714286,0.76122445,0.41224492,0.74897957,0.24489795,0.75102043,0.5489796,1.1285714,1.1102041,1.0265306,0.9836734,0.8979592,0.6142857,0.6530612,0.97346944,0.64897954,0.5795919,0.40816325,0.47755098,0.59387755,0.64285713,0.9530612,0.94285715,0.51428574,0.6,0.2,0.7938776,0.82653064,0.9693877,0.6877551,0.4020408,0.67142856,0.6530612,0.56938773,1.2387755,0.7346938,0.71836734,0.677551,0.60408163,1.0795918,1.0693877,0.3877551,0.47959185
0.56285715,0.70285714,0.64,0.40571427,0.36571428,0.8942857,0.78571427,0.36,0.48857144,0.32285714,0.5171429,0.41142857,0.8257143,0.82857144,0.74,0.7828571,0.7057143,0.78571427,0.47714287,0.86571425,0.80285716,1.0171428,0.9942857,0.81142855,0.9142857,0.73142856,0.8485715,0.6685714,0.7771429,0.6085714,0.42285714,0.6257143,0.6571429,0.73714286,0.5085714,0.36857143,0.35142857,0.49714285,0.5228571,0.70285714,0.4542857,0.6314286,0.72571427,0.6857143,0.9771429,0.64857143,0.36285713,0.4,0.40285715,0.42857143,0.59428567,0.44,0.39142856,0.39142856,0.44,0.16857143,0.17714286,0.97428566,0.31714287,0.17714286,0.5257143,0.7,1.0,0.95428574,1.1,1.16,1.06,1.0857143,0.68857145,0.35428572,0.51142853,0.4457143,0.82,0.5,0.62,1.1485715,0.7457143,0.48,0.56571424,0.56571424,0.74285716,0.93142855,0.6857143,0.7285714,0.72571427,0.42857143,0.78,0.76857144,0.6628572,0.67714286,0.62857145,0.7542857,0.81714284,0.8971428,1.0,1.2571429,0.98285717,1.0342858,1.0799999,0.75142854,0.88,1.0571429,0.9714286,0.5,0.5085714,1.0314286,1.0371429,1.0942857,0.7657143,1.0171428,0.98285717,1.0314286,0.86285716,0.95714283,0.86285716,0.7771429,0.7828571,0.7828571,0.54857147,0.5542857,0.5457143,0.5314286,0.18857142,0.22,0.12,0.79714286,0.7771429,0.87142855,0.8942857,1.0114286,1.0428572,0.9714286,0.29714283,0.96,0.76,0.6914286,0.59428567,0.70285714,0.41428572,0.76857144,0.23714286,0.81142855,0.55714285,1.1828572,1.1771429,1.0914286,1.0485715,0.94857144,0.63714284,0.6742857,0.9971429,0.63428575,0.56571424,0.4,0.46,0.58,0.63428575,0.94857144,0.93714285,0.55142856,0.61142856,0.20857143,0.78571427,0.86285716,0.97999996,0.74285716,0.37428573,0.6742857,0.5971429,0.52000004,1.2514286,0.7457143,0.7457143,0.7057143,0.6257143,1.0657142,1.0485715,0.45714286,0.54285717
0.6660714,0.7160714,0.6267857,0.45,0.41428572,0.93392855,0.78571427,0.39107144,0.51785713,0.39285713,0.5732143,0.4875,0.78571427,0.7839286,0.75535715,0.75535715,0.6571429,0.76607144,0.5857143,0.8428571,0.7714286,0.9892857,0.97321427,0.7785714,0.91964287,0.80892855,0.875,0.6339286,0.78571427,0.60535717,0.4375,0.6964286,0.5857143,0.76964283,0.61964285,0.3375,0.31607142,0.45892859,0.46785715,0.7160714,0.45,0.68392855,0.6982143,0.6642857,0.925,0.62142855,0.3607143,0.40892857,0.39642859,0.43035713,0.73392856,0.42142856,0.36785713,0.36607143,0.4107143,0.1625,0.16785714,0.925,0.3267857,0.175,0.47857141,0.7089286,1.0160714,0.9714286,1.0857143,1.1482143,1.0339285,1.0928571,0.63928574,0.31964287,0.6035714,0.44642857,0.7910714,0.5339286,0.79464287,1.125,0.75714284,0.43571427,0.4017857,0.5875,0.6982143,0.94107145,0.7178571,0.73392856,0.80892855,0.41428572,0.76964283,0.7732143,0.6553571,0.66785717,0.64464283,0.81785715,0.9357143,0.9089286,0.98214287,1.2482142,1.0196428,1.0589286,1.0339285,0.6035714,0.80892855,1.0053571,1.0321429,0.4625,0.4732143,1.0821428,1.0339285,1.0982143,0.83214283,1.0535715,1.0321429,1.0446428,0.8964286,1.0017858,0.88928574,0.7785714,0.7839286,0.78571427,0.54821426,0.5214286,0.5392857,0.5607143,0.20714286,0.23928571,0.10535714,0.79464287,0.7821429,0.86964285,0.87142855,1.0053571,1.0375,1.0160714,0.30357143,0.9375,0.76785713,0.75714284,0.5910714,0.74642855,0.40357143,0.7410714,0.23392858,0.85892856,0.5714286,1.1678572,1.1607143,1.075,1.0446428,0.9678571,0.5946429,0.6160714,0.9767857,0.5857143,0.5125,0.3607143,0.4232143,0.5732143,0.6589286,0.95357144,0.92142856,0.50714284,0.5642857,0.21607143,0.79642856,0.82678574,0.9392857,0.65,0.49821427,0.67142856,0.64285713,0.5946429,1.2446429,0.7714286,0.75714284,0.73571426,0.67142856,1.0660714,1.0357143,0.5232143,0.6232143
0.63428575,0.7,0.6314286,0.4542857,0.41142857,0.88285714,0.78571427,0.37142858,0.54285717,0.37714285,0.57428575,0.44285715,0.7828571,0.7542857,0.6457143,0.6914286,0.64,0.78571427,0.56285715,0.82285714,0.7542857,1.0514286,1.0428572,0.7771429,0.96,0.8685714,0.9114286,0.6028572,0.78571427,0.53999996,0.45142856,0.6914286,0.5885714,0.78571427,0.5971429,0.34,0.32571426,0.48857144,0.5057143,0.7,0.47714287,0.68,0.73142856,0.6628572,0.94857144,0.69714284,0.35714287,0.4,0.41142857,0.46,0.7828571,0.45142856,0.38857144,0.38857144,0.42857143,0.16857143,0.17714286,0.94857144,0.35714287,0.18285714,0.51428574,0.6914286,0.9885714,0.94285715,1.0828571,1.1542858,1.0428572,1.0971429,0.6142857,0.32857144,0.6028572,0.47428572,0.75142854,0.5228571,0.86,1.14,0.75714284,0.44285715,0.37142858,0.5914286,0.67142856,0.94857144,0.7457143,0.75714284,0.8542857,0.4342857,0.7714286,0.74,0.63428575,0.64285713,0.5714286,0.87142855,0.8942857,0.88,0.9628572,1.24,0.9714286,1.0314286,1.0114286,0.5714286,0.7942857,0.9942857,1.0371429,0.4,0.47428572,1.0657142,1.0571429,1.1,0.8085714,1.0571429,1.0657142,1.02,0.85142857,0.9914286,0.87142855,0.7542857,0.7771429,0.7828571,0.46,0.50285715,0.54285717,0.5342857,0.20571429,0.24571429,0.117142856,0.78,0.7714286,0.88285714,0.8942857,1.0342858,1.0628572,1.0,0.28285712,0.9142857,0.72,0.8085714,0.5971429,0.73714286,0.41714287,0.73714286,0.26000002,0.81714284,0.55142856,1.1714286,1.1542858,1.0742856,1.0285715,0.93428576,0.58,0.6257143,0.96,0.5857143,0.51142853,0.38,0.4457143,0.55714285,0.6457143,0.9885714,0.9771429,0.54285717,0.56571424,0.22285715,0.81142855,0.81714284,0.94000006,0.6542857,0.44285715,0.6685714,0.62857145,0.5685714,1.2285714,0.7542857,0.70857143,0.5371428,0.6571429,1.0428572,1.0771428,0.5714286,0.63428575
0.6816327,0.70816326,0.64081633,0.45510206,0.43061224,0.9204082,0.78571427,0.40612245,0.5244898,0.41428572,0.60408163,0.48163268,0.7938776,0.7959184,0.5714286,0.732653,0.6510204,0.78367347,0.59591836,0.8142857,0.7693878,1.0612245,1.0530612,0.8061224,0.9755102,0.87142855,0.9204082,0.677551,0.78571427,0.6142857,0.44285715,0.7020408,0.6142857,0.777551,0.6244898,0.3489796,0.33265308,0.4979592,0.5020408,0.70816326,0.46122447,0.6979592,0.74693877,0.7061224,1.0040816,0.7306122,0.35918367,0.40612245,0.4244898,0.44489795,0.82857144,0.44081634,0.37755102,0.37551022,0.43265307,0.1632653,0.1734694,1.0,0.3387755,0.18367346,0.5265306,0.71836734,1.0306123,0.97755104,1.0938776,1.2020409,1.0673469,1.0857143,0.7061224,0.33469388,0.5877551,0.45510206,0.79183674,0.53469384,0.9020408,1.1693877,0.74897957,0.45918366,0.37551022,0.5979592,0.75918365,0.93061227,0.722449,0.75918365,0.85918367,0.43265307,0.74081635,0.767347,0.63061225,0.7285714,0.6510204,0.85102046,0.8755102,0.86938775,0.98571426,1.2530613,1.0142857,1.0428572,1.0571429,0.622449,0.8163265,1.0877552,1.0122448,0.4387755,0.48367348,1.0530612,1.0163265,1.0959184,0.78571427,1.0612245,1.034694,1.0265306,0.87346935,0.9836734,0.85918367,0.75306123,0.77959186,0.78163266,0.5408163,0.52040815,0.55510205,0.5408163,0.19387755,0.23877549,0.1755102,0.78571427,0.78571427,0.9081633,0.8897959,1.0285715,1.0142857,1.0,0.28979594,0.97755104,0.6918367,0.8163265,0.62857145,0.75306123,0.42244896,0.76122445,0.2510204,0.8489796,0.5897959,1.2183673,1.1816326,1.089796,1.055102,0.9714286,0.59591836,0.6204081,0.9918368,0.6142857,0.5387755,0.3857143,0.45714286,0.5897959,0.64897954,1.0102041,0.9959184,0.53265303,0.6163265,0.23061223,0.83061224,0.85306126,0.98163265,0.67346936,0.5061224,0.66938776,0.66530615,0.6102041,1.2142857,0.75306123,0.66734695,0.40816325,0.6367347,1.0795918,1.0510204,0.6020408,0.6081633
